NUMERO;PALABRA;TAG
143;allí;ADV
144;mano;NOUN
145;eran;AUX
146;estar;AUX
147;san;NOUN
148;número;NOUN
149;sociedad;NOUN
150;centro;NOUN
151;padre;NOUN
152;gente;NOUN
153;final;NOUN
154;relación;NOUN
155;cuerpo;NOUN
156;obra;NOUN
157;incluso;ADV
158;través;NOUN
159;último;NOUN
160;madre;NOUN
161;modo;NOUN
162;problemas;NOUN
163;carlos;NOUN
164;hombres;NOUN
165;información;NOUN
166;ojos;NOUN
167;muerte;NOUN
168;nombre;NOUN
169;público;NOUN
170;mujeres;NOUN
171;siglo;NOUN
172;todavía;ADV
173;meses;NOUN
174;mañana;ADV
175;hora;NOUN
176;pueblo;NOUN
177;dar;VERB
178;problema;NOUN
179;don;NOUN
180;da;VERB
181;derecho;NOUN
182;verdad;NOUN
183;maría;VERB
184;unidos;ADJ
185;podría;AUX
186;sería;AUX
187;junto;ADJ
188;cabeza;NOUN
189;luis;NOUN
190;cuanto;ADV
191;tierra;NOUN
192;equipo;NOUN
193;segundo;ADJ
194;director;NOUN
195;dicho;ADJ
196;cierto;ADJ
197;casos;NOUN
198;manos;NOUN
199;nivel;NOUN
200;podía;AUX
201;familia;NOUN
202;largo;ADJ
203;partir;NOUN
204;falta;NOUN
205;llegar;VERB
206;ministro;NOUN
207;cosa;NOUN
208;primero;ADV
209;seguridad;NOUN
210;hemos;AUX
211;mal;ADV
212;trata;VERB
213;tuvo;VERB
214;respecto;NOUN
215;semana;NOUN
216;real;ADJ
217;sé;VERB
218;voz;NOUN
219;paso;NOUN
220;señor;NOUN
221;proyecto;NOUN
222;mercado;NOUN
223;mayoría;NOUN
224;luz;NOUN
225;claro;ADV
226;iba;VERB
227;pesetas;NOUN
228;orden;NOUN
229;español;NOUN
230;buena;ADJ
231;quiere;VERB
232;programa;NOUN
233;palabras;NOUN
234;internacional;ADJ
235;van;VERB
236;segunda;ADJ
237;empresa;NOUN
238;puesto;NOUN
239;ahí;ADV
240;propia;ADJ
241;m;NOUN
242;libro;NOUN
243;igual;ADV
244;político;ADJ
245;persona;NOUN
246;últimos;ADJ
247;total;ADJ
248;creo;VERB
249;tengo;VERB
250;dios;NOUN
251;c;NOUN
252;española;ADJ
253;condiciones;NOUN
254;méxico;ADJ
255;fuerza;NOUN
256;solo;ADJ
257;único;ADJ
258;acción;NOUN
259;amor;NOUN
260;policía;NOUN
261;puerta;NOUN
262;pesar;NOUN
263;zona;NOUN
264;sabe;VERB
265;calle;NOUN
266;interior;ADJ
267;tampoco;ADV
268;música;NOUN
269;vista;ADJ
270;campo;NOUN
271;buen;ADJ
272;hubiera;AUX
273;saber;VERB
274;obras;NOUN
275;razón;NOUN
276;ex;ADJ
277;niños;NOUN
278;presencia;NOUN
279;tema;NOUN
280;dinero;NOUN
281;comisión;NOUN
282;antonio;NOUN
283;servicio;NOUN
284;hijo;NOUN
285;última;ADJ
286;estoy;AUX
287;hablar;VERB
288;dio;VERB
289;minutos;NOUN
290;producción;NOUN
291;camino;NOUN
292;fondo;NOUN
293;dirección;NOUN
294;papel;NOUN
295;barcelona;ADJ
296;idea;NOUN
297;especial;ADJ
298;diferentes;ADJ
299;dado;NOUN
300;base;NOUN
301;capital;NOUN
302;europa;NOUN
303;libertad;NOUN
304;relaciones;NOUN
305;espacio;NOUN
306;medios;NOUN
307;ir;VERB
308;actual;ADJ
309;población;NOUN
310;empresas;NOUN
311;estudio;NOUN
312;salud;NOUN
313;servicios;NOUN
314;haya;AUX
315;principio;NOUN
316;siendo;AUX
317;cultura;NOUN
318;anterior;ADJ
319;alto;ADJ
320;media;ADJ
321;primeros;ADJ
322;arte;NOUN
323;paz;NOUN
324;sector;NOUN
325;imagen;NOUN
326;medida;NOUN
327;deben;AUX
328;datos;NOUN
329;consejo;NOUN
330;personal;ADJ
331;interés;NOUN
332;julio;NOUN
333;grupos;NOUN
334;miembros;NOUN
335;existe;VERB
336;cara;NOUN
337;edad;NOUN
338;movimiento;NOUN
339;visto;ADJ
340;llegó;VERB
341;puntos;NOUN
342;actividad;NOUN
343;bueno;ADJ
344;uso;NOUN
345;niño;NOUN
346;difícil;ADJ
347;joven;ADJ
348;futuro;NOUN
349;mes;NOUN
350;pronto;ADV
351;soy;AUX
352;hacía;VERB
353;nuevos;ADJ
354;estaban;AUX
355;posibilidad;NOUN
356;sigue;VERB
357;cerca;ADV
358;resultados;NOUN
359;educación;NOUN
360;atención;NOUN
361;gonzález;ADJ
362;capacidad;NOUN
363;efecto;NOUN
364;necesario;ADJ
365;valor;NOUN
366;aire;NOUN
367;investigación;NOUN
368;siguiente;ADJ
369;figura;NOUN
370;central;ADJ
371;comunidad;NOUN
372;necesidad;NOUN
373;serie;NOUN
374;organización;NOUN
375;nuevas;ADJ
376;calidad;NOUN
377;economía;NOUN
378;carácter;NOUN
379;jefe;NOUN
380;estamos;AUX
381;prensa;NOUN
382;control;NOUN
383;sociales;ADJ
384;universidad;NOUN
385;militar;ADJ
386;cabo;NOUN
387;fuerzas;NOUN
388;congreso;NOUN
389;hijos;NOUN
390;justicia;NOUN
391;mundial;ADJ
392;dólares;NOUN
393;juego;NOUN
394;económica;ADJ
395;políticos;NOUN
396;duda;NOUN
397;recursos;NOUN
398;pública;ADJ
399;crisis;NOUN
400;próximo;ADJ
401;tenemos;VERB
402;decisión;NOUN
403;popular;ADJ
404;tenido;ADJ
405;apenas;ADV
406;época;NOUN
407;banco;NOUN
408;presente;ADJ
409;menor;ADJ
410;quiero;VERB
411;pasar;VERB
412;resultado;NOUN
413;televisión;NOUN
414;encuentra;VERB
415;gracias;NOUN
416;ministerio;NOUN
417;conjunto;NOUN
418;defensa;NOUN
419;queda;VERB
420;hacen;VERB
421;pasa;VERB
422;resto;NOUN
423;causa;NOUN
424;seguir;VERB
425;allá;ADV
426;palabra;NOUN
427;voy;VERB
428;vamos;VERB
429;mar;NOUN
430;estudios;NOUN
431;derechos;NOUN
432;importancia;NOUN
433;contrario;ADJ
434;manuel;NOUN
435;garcía;NOUN
436;fuerte;ADJ
437;sol;NOUN
438;jóvenes;NOUN
439;apoyo;NOUN
440;habría;AUX
441;civil;ADJ
442;miguel;ADJ
443;pedro;NOUN
444;partidos;NOUN
445;libre;ADJ
446;fuentes;NOUN
447;administración;NOUN
448;común;ADJ
449;dejar;AUX
450;cine;NOUN
451;salir;VERB
452;comunicación;NOUN
453;b;NOUN
454;experiencia;NOUN
455;demasiado;ADV
456;plan;NOUN
457;respuesta;NOUN
458;energía;NOUN
459;izquierda;NOUN
460;función;NOUN
461;principal;ADJ
462;superior;ADJ
463;naturaleza;NOUN
464;podemos;AUX
465;unión;NOUN
466;especialmente;ADV
467;rey;NOUN
468;domingo;NOUN
469;favor;NOUN
470;cantidad;NOUN
471;elecciones;NOUN
472;clase;NOUN
473;productos;NOUN
474;españoles;NOUN
475;conocer;VERB
476;teatro;NOUN
477;importantes;ADJ
478;evitar;VERB
479;color;NOUN
480;actividades;NOUN
481;mesa;NOUN
482;decía;VERB
483;debido;ADJ
484;alta;ADJ
485;francisco;NOUN
486;secretario;NOUN
487;objeto;NOUN
488;quizá;ADV
489;posición;NOUN
490;parecía;AUX
491;natural;ADJ
492;elementos;NOUN
493;hubo;AUX
494;objetivo;NOUN
495;formas;NOUN
496;única;ADJ
497;pueda;AUX
498;origen;NOUN
499;blanco;ADJ
500;lleva;VERB
501;económico;ADJ
502;opinión;NOUN
503;ayuda;NOUN
504;oficial;ADJ
505;silencio;NOUN
506;buenos;ADJ
507;pensar;VERB
508;república;NOUN
509;sangre;NOUN
510;encuentro;NOUN
511;siquiera;ADV
512;autor;NOUN
513;reunión;NOUN
514;haciendo;VERB
515;suelo;NOUN
516;muestra;VERB
517;viejo;ADJ
518;encima;ADV
519;resulta;VERB
520;tomar;VERB
521;bastante;ADV
522;lucha;NOUN
523;pudo;AUX
524;amigos;NOUN
525;línea;NOUN
526;sur;NOUN
527;medidas;NOUN
528;norte;NOUN
529;partes;NOUN
530;iglesia;NOUN
531;tratamiento;NOUN
532;existencia;NOUN
533;cargo;NOUN
534;grande;ADJ
535;américa;ADJ
536;boca;NOUN
537;plaza;NOUN
538;pie;NOUN
539;trabajadores;NOUN
540;poner;VERB
541;existen;VERB
542;viene;VERB
543;permite;VERB
544;análisis;NOUN
545;argentina;ADJ
546;acto;NOUN
547;hechos;NOUN
548;tiempos;NOUN
549;políticas;NOUN
550;radio;NOUN
551;puedo;AUX
552;crecimiento;NOUN
553;francia;NOUN
554;compañía;NOUN
555;amigo;NOUN
556;autoridades;NOUN
557;realizar;VERB
558;acciones;NOUN
559;padres;NOUN
560;diario;NOUN
561;ve;VERB
562;derecha;NOUN
563;ambiente;NOUN
564;habrá;AUX
565;precisamente;ADV
566;enfermedad;NOUN
567;especie;NOUN
568;ejército;NOUN
569;santa;ADJ
570;cambios;NOUN
571;río;NOUN
572;sabía;VERB
573;seguro;ADJ
574;espera;VERB
575;momentos;NOUN
576;viaje;NOUN
577;quería;VERB
578;vivir;VERB
579;región;NOUN
580;formación;NOUN
581;escuela;NOUN
582;cuarto;NOUN
583;valores;NOUN
584;quedó;VERB
585;participación;NOUN
586;éxito;NOUN
587;baja;NOUN
588;artículo;NOUN
589;principales;ADJ
590;fernando;VERB
591;metros;NOUN
592;marcha;NOUN
593;régimen;NOUN
594;consecuencia;NOUN
595;conocimiento;NOUN
596;corazón;NOUN
597;campaña;NOUN
598;estructura;NOUN
599;efectos;NOUN
600;finalmente;ADV
601;modelo;NOUN
602;carta;NOUN
603;construcción;NOUN
604;médico;NOUN
605;miedo;NOUN
606;mayores;ADJ
607;entrada;NOUN
608;humanos;NOUN
609;sean;AUX
610;actitud;NOUN
611;deja;VERB
612;dejó;VERB
613;d;NOUN
614;llevar;VERB
615;negro;ADJ
616;texto;NOUN
617;mitad;NOUN
618;estuvo;AUX
619;alrededor;ADV
620;acerca;ADV
621;peso;NOUN
622;humano;ADJ
623;pequeño;ADJ
624;fecha;NOUN
625;serán;AUX
626;doctor;NOUN
627;ideas;NOUN
628;vino;NOUN
629;materia;NOUN
630;llega;VERB
631;carrera;NOUN
632;cierta;ADJ
633;sola;ADJ
634;psoe;NOUN
635;lejos;ADV
636;juez;NOUN
637;características;NOUN
638;riesgo;NOUN
639;fácil;ADJ
640;diferencia;NOUN
641;cultural;ADJ
642;libros;NOUN
643;práctica;ADJ
644;mayo;NOUN
645;programas;NOUN
646;memoria;NOUN
647;llegado;ADJ
648;plazo;NOUN
649;expresión;NOUN
650;diciembre;NOUN
651;mantener;VERB
652;enero;NOUN
653;volver;VERB
654;cuadro;NOUN
655;producto;NOUN
656;produce;VERB
657;europea;ADJ
658;conciencia;NOUN
659;tenían;VERB
660;atrás;ADV
661;felipe;NOUN
662;creación;NOUN
663;chile;NOUN
664;precio;NOUN
665;película;NOUN
666;puerto;NOUN
667;fuego;NOUN
668;cuestión;NOUN
669;pasó;VERB
670;costa;NOUN
671;supuesto;ADJ
672;local;ADJ
673;habla;VERB
674;aspectos;NOUN
675;cuba;VERB
676;sala;NOUN
677;cámara;NOUN
678;vuelta;NOUN
679;vía;NOUN
680;mirada;NOUN
681;mejores;ADJ
682;informe;NOUN
683;unidad;NOUN
684;distintos;ADJ
685;suerte;NOUN
686;mira;VERB
687;llamado;ADJ
688;técnica;NOUN
689;título;NOUN
690;s;NOUN
691;principios;NOUN
692;octubre;NOUN
693;volvió;VERB
694;período;NOUN
695;g;NOUN
696;encontrar;VERB
697;democracia;NOUN
698;aumento;NOUN
699;fútbol;NOUN
700;prueba;NOUN
701;consumo;NOUN
702;pese;NOUN
703;ocasiones;NOUN
704;exterior;ADJ
705;solución;NOUN
706;hija;NOUN
707;sueño;NOUN
708;parís;VERB
709;capaz;ADJ
710;ocasión;NOUN
711;industria;NOUN
712;adelante;ADV
713;salida;NOUN
714;ciencia;NOUN
715;asunto;NOUN
716;asociación;NOUN
717;puso;VERB
718;intereses;NOUN
719;oro;NOUN
720;podrá;AUX
721;pregunta;NOUN
722;oposición;NOUN
723;entrar;VERB
724;señora;NOUN
725;señaló;VERB
726;santiago;NOUN
727;dolor;NOUN
728;zonas;NOUN
729;comercio;NOUN
730;operación;NOUN
731;tribunal;NOUN
732;instituciones;NOUN
733;temas;NOUN
734;militares;NOUN
735;junio;NOUN
736;marco;NOUN
737;sectores;NOUN
738;hacerlo;VERB
739;aspecto;NOUN
740;razones;NOUN
741;contenido;NOUN
742;juicio;VERB
743;electoral;ADJ
744;considera;VERB
745;tendrá;VERB
746;voluntad;NOUN
747;dicen;VERB
748;recuerdo;NOUN
749;socialista;ADJ
750;área;NOUN
751;aparece;VERB
752;vio;VERB
753;cama;NOUN
754;aun;ADV
755;presenta;VERB
756;pp;ADV
757;revolución;NOUN
758;busca;VERB
759;abril;NOUN
760;rodríguez;NOUN
761;fiscal;NOUN
762;lópez;NOUN
763;victoria;NOUN
764;violencia;NOUN
765;primeras;ADJ
766;pequeña;ADJ
767;armas;NOUN
768;debía;AUX
769;ii;VERB
770;esfuerzo;NOUN
771;humana;ADJ
772;posibilidades;NOUN
773;centros;NOUN
774;profesional;ADJ
775;asimismo;ADV
776;grado;NOUN
777;has;AUX
778;toma;VERB
779;distintas;ADJ
780;material;NOUN
781;carne;NOUN
782;llama;VERB
783;particular;ADJ
784;jorge;NOUN
785;trabajar;VERB
786;propuesta;NOUN
787;muerto;ADJ
788;precios;NOUN
789;reforma;NOUN
790;hermano;NOUN
791;corte;NOUN
792;comenzó;VERB
793;etapa;NOUN
794;obstante;NOUN
795;pone;VERB
796;visita;NOUN
797;concepto;NOUN
798;pacientes;NOUN
799;semanas;NOUN
800;tipos;NOUN
801;solamente;ADV
802;deseo;VERB
803;sistemas;NOUN
804;encuentran;VERB
805;siguientes;ADJ
806;martín;NOUN
807;suficiente;ADJ
808;marzo;NOUN
809;propios;ADJ
810;jamás;ADV
811;dan;VERB
812;club;NOUN
813;instituto;NOUN
814;constitución;NOUN
815;curso;NOUN
816;lenguaje;NOUN
817;estilo;NOUN
818;rosa;NOUN
819;imposible;ADJ
820;pablo;ADJ
821;buscar;VERB
822;peor;ADJ
823;piel;NOUN
824;arriba;ADV
825;generales;ADJ
826;septiembre;NOUN
827;blanca;ADJ
828;teoría;NOUN
829;animales;NOUN
830;hicieron;VERB
831;larga;ADJ
832;perdido;ADJ
833;imágenes;NOUN
834;paciente;NOUN
835;conseguir;VERB
836;máximo;ADJ
837;noviembre;NOUN
838;líder;NOUN
839;hospital;NOUN
840;rafael;NOUN
841;vuelve;NOUN
842;destino;NOUN
843;torno;NOUN
844;proyectos;NOUN
845;flores;NOUN
846;niveles;NOUN
847;afirmó;VERB
848;explicó;VERB
849;n;NOUN
850;somos;AUX
851;términos;NOUN
852;premio;NOUN
853;tercera;ADJ
854;simple;ADJ
855;trabajos;NOUN
856;factores;NOUN
857;fuente;NOUN
858;cielo;NOUN
859;fernández;NOUN
860;actualmente;ADV
861;conocido;ADJ
862;condición;NOUN
863;ejercicio;NOUN
864;cree;VERB
865;par;NOUN
866;ocurre;VERB
867;espíritu;NOUN
868;lengua;NOUN
869;responsabilidad;NOUN
870;digo;VERB
871;pérez;NOUN
872;distancia;NOUN
873;organismo;NOUN
874;cruz;NOUN
875;evolución;NOUN
876;realmente;ADV
877;alberto;NOUN
878;francés;ADJ
879;novela;NOUN
880;alma;NOUN
881;doble;ADJ
882;anteriores;ADJ
883;obtener;VERB
884;dije;VERB
885;selección;NOUN
886;podido;ADJ
887;nación;NOUN
888;ido;NOUN
889;crear;VERB
890;motivo;NOUN
891;tercer;ADJ
892;detrás;ADV
893;significa;VERB
894;empleo;NOUN
895;escrito;NOUN
896;departamento;NOUN
897;contacto;NOUN
898;casas;NOUN
899;red;NOUN
900;rostro;NOUN
901;oportunidad;NOUN
902;procesos;NOUN
903;terreno;NOUN
904;daba;VERB
905;calles;NOUN
906;lista;ADJ
907;nacionales;ADJ
908;funciones;NOUN
909;leyes;NOUN
910;acceso;NOUN
911;técnico;NOUN
912;visión;NOUN
913;preguntó;VERB
914;jesús;ADV
915;grave;ADJ
916;tenga;VERB
917;lunes;NOUN
918;aplicación;NOUN
919;junta;NOUN
920;lugares;NOUN
921;verano;NOUN
922;capítulo;NOUN
923;pensamiento;NOUN
924;york;NOUN
925;frecuencia;NOUN
926;gestión;NOUN
927;viernes;NOUN
928;javier;NOUN
929;sitio;NOUN
930;agosto;NOUN
931;propiedad;NOUN
932;profesionales;NOUN
933;últimas;ADJ
934;gusta;VERB
935;objetivos;NOUN
936;movimientos;NOUN
937;alcalde;NOUN
938;ejecutivo;NOUN
939;ciudadanos;NOUN
940;necesidades;NOUN
941;exposición;NOUN
942;término;NOUN
943;clara;ADJ
944;altura;NOUN
945;pequeños;ADJ
946;presión;NOUN
947;moral;ADJ
948;lograr;VERB
949;comité;NOUN
950;teléfono;NOUN
951;asuntos;NOUN
952;peligro;NOUN
953;escena;NOUN
954;gusto;NOUN
955;palacio;NOUN
956;hotel;NOUN
957;colombia;NOUN
958;aseguró;VERB
959;isla;NOUN
960;guardia;NOUN
961;confianza;NOUN
962;ciudades;NOUN
963;esperar;VERB
964;café;NOUN
965;demanda;NOUN
966;personajes;NOUN
967;directamente;ADV
968;salió;VERB
969;discurso;NOUN
970;sánchez;NOUN
971;representantes;NOUN
972;normal;ADJ
973;pena;NOUN
974;jugadores;NOUN
975;supone;VERB
976;industrial;ADJ
977;referencia;NOUN
978;febrero;NOUN
979;entender;VERB
980;esté;AUX
981;física;NOUN
982;dejado;ADJ
983;alimentos;NOUN
984;pies;NOUN
985;doña;NOUN
986;protección;NOUN
987;autores;NOUN
988;marido;NOUN
989;podrían;AUX
990;llamada;ADJ
991;brazos;NOUN
992;intervención;NOUN
993;sal;NOUN
994;páginas;NOUN
995;pueblos;NOUN
996;temporada;NOUN
997;abajo;ADV
998;maestro;NOUN
999;internacionales;ADJ
1000;técnicas;NOUN
1001;estás;AUX
1002;esposa;NOUN
1003;crítica;NOUN
1004;totalmente;ADV
1005;perder;VERB
1006;venta;NOUN
1007;finales;NOUN
1008;ramón;NOUN
1009;contar;VERB
1010;diferencias;NOUN
1011;familiar;ADJ
1012;martínez;NOUN
1013;kilómetros;NOUN
1014;mala;ADJ
1015;fundamental;ADJ
1016;enorme;ADJ
1017;puedan;AUX
1018;líneas;NOUN
1019;ofrece;VERB
1020;comercial;ADJ
1021;pan;NOUN
1022;aires;NOUN
1023;profesor;NOUN
1024;inversión;NOUN
1025;municipal;ADJ
1026;declaraciones;NOUN
1027;funcionarios;NOUN
1028;aguas;NOUN
1029;responsable;NOUN
1030;sábado;NOUN
1031;federal;ADJ
1032;señala;VERB
1033;conflicto;NOUN
1034;dicha;ADJ
1035;efe;NOUN
1036;dirigentes;NOUN
1037;cambiar;VERB
1038;superficie;NOUN
1039;necesita;VERB
1040;estudiantes;NOUN
1041;golpe;NOUN
1042;públicos;ADJ
1043;públicas;ADJ
1044;equipos;NOUN
1045;literatura;NOUN
1046;pruebas;NOUN
1047;alemania;VERB
1048;circunstancias;NOUN
1049;tienes;NOUN
1050;documento;NOUN
1051;fiesta;NOUN
1052;simplemente;ADV
1053;enrique;NOUN
1054;aceite;NOUN
1055;establecer;VERB
1056;médicos;NOUN
1057;eres;AUX
1058;locales;ADJ
1059;empezó;VERB
1060;pobre;ADJ
1061;debería;AUX
1062;llevó;VERB
1063;parlamento;NOUN
1064;territorio;NOUN
1065;sale;VERB
1066;treinta;NOUN
1067;coche;NOUN
1068;clases;NOUN
1069;afirma;VERB
1070;oficiales;ADJ
1071;diálogo;NOUN
1072;vi;VERB
1073;respeto;NOUN
1074;tratado;NOUN
1075;llevaba;VERB
1076;revista;NOUN
1077;copa;NOUN
1078;pintura;NOUN
1079;nombres;NOUN
1080;propósito;NOUN
1081;leche;NOUN
1082;actualidad;NOUN
1083;constituye;VERB
1084;tarea;NOUN
1085;alcanzar;VERB
1086;competencia;NOUN
1087;normas;NOUN
1088;plata;NOUN
1089;vecinos;NOUN
1090;fenómeno;NOUN
1091;intención;NOUN
1092;dando;VERB
1093;diputados;NOUN
1094;judicial;ADJ
1095;fe;NOUN
1096;jornada;NOUN
1097;italia;ADJ
1098;ganar;VERB
1099;candidato;NOUN
1100;calor;NOUN
1101;esperanza;NOUN
1102;recién;ADV
1103;suele;AUX
1104;ritmo;NOUN
1105;vive;VERB
1106;quizás;ADV
1107;pasos;NOUN
1108;sensación;NOUN
1109;representación;NOUN
1110;presidencia;NOUN
1111;triunfo;NOUN
1112;ayuntamiento;NOUN
1113;plantas;NOUN
1114;niña;NOUN
1115;frío;NOUN
1116;tono;NOUN
1117;compañeros;NOUN
1118;quieren;VERB
1119;pesos;NOUN
1120;delante;ADV
1121;propias;ADJ
1122;plano;NOUN
1123;enfermedades;NOUN
1124;institución;NOUN
1125;edificio;NOUN
1126;nota;NOUN
1127;franco;NOUN
1128;jugar;VERB
1129;the;NOUN
1130;representa;VERB
1131;gesto;NOUN
1132;mensaje;NOUN
1133;vasco;ADJ
1134;pudiera;AUX
1135;gómez;VERB
1136;influencia;NOUN
1137;realizado;ADJ
1138;conducta;NOUN
1139;objetos;NOUN
1140;tamaño;NOUN
1141;provincia;NOUN
1142;europeo;ADJ
1143;verde;ADJ
1144;informó;VERB
1145;escribir;VERB
1146;materiales;NOUN
1147;eduardo;NOUN
1148;cumplir;VERB
1149;pidió;VERB
1150;alumnos;NOUN
1151;ámbito;NOUN
1152;muertos;NOUN
1153;explica;VERB
1154;consecuencias;NOUN
1155;refiere;VERB
1156;comer;VERB
1157;fines;NOUN
1158;versión;NOUN
1159;abierto;ADJ
1160;debate;NOUN
1161;barrio;NOUN
1162;labor;NOUN
1163;fondos;NOUN
1164;justo;ADV
1165;tradición;NOUN
1166;diferente;ADJ
1167;piensa;VERB
1168;tecnología;NOUN
1169;mantiene;VERB
1170;situaciones;NOUN
1171;fase;NOUN
1172;histórico;ADJ
1173;agentes;NOUN
1174;planta;NOUN
1175;venezuela;VERB
1176;f;NOUN
1177;actuación;NOUN
1178;iban;VERB
1179;actos;NOUN
1180;posibles;ADJ
1181;león;NOUN
1182;mamá;NOUN
1183;velocidad;NOUN
1184;familiares;NOUN
1185;especies;NOUN
1186;cabe;VERB
1187;asamblea;NOUN
1188;comunidades;NOUN
1189;museo;NOUN
1190;conferencia;NOUN
1191;prácticamente;ADV
1192;autoridad;NOUN
1193;sujeto;NOUN
1194;alfonso;NOUN
1195;tratar;VERB
1196;hacerse;NOUN
1197;pérdida;NOUN
1198;dificultades;NOUN
1199;rato;NOUN
1200;pagar;VERB
1201;colegio;NOUN
1202;sabes;VERB
1203;personaje;NOUN
1204;áreas;NOUN
1205;audiencia;NOUN
1206;haga;VERB
1207;periódico;NOUN
1208;distribución;NOUN
1209;ausencia;NOUN
1210;entrevista;NOUN
1211;recibió;VERB
1212;añadió;VERB
1213;cocina;NOUN
1214;edición;NOUN
1215;económicos;ADJ
1216;naturales;ADJ
1217;parecer;NOUN
1218;santo;NOUN
1219;vieja;ADJ
1220;mario;NOUN
1221;corresponde;VERB
1222;decidió;VERB
1223;perú;NOUN
1224;llegada;ADJ
1225;comienza;VERB
1226;organizaciones;NOUN
1227;tendencia;NOUN
1228;escenario;NOUN
1229;definitiva;ADJ
1230;deberá;AUX
1231;indicó;VERB
1232;noticia;NOUN
1233;inglés;NOUN
1234;reina;NOUN
1235;madera;NOUN
1236;alemán;ADJ
1237;habitantes;NOUN
1238;recibir;VERB
1239;salvo;ADV
1240;familias;NOUN
1241;miembro;NOUN
1242;escritor;NOUN
1243;conoce;VERB
1244;cuidado;NOUN
1245;identidad;NOUN
1246;quiso;VERB
1247;pareja;NOUN
1248;evidente;ADJ
1249;brasil;NOUN
1250;siguen;VERB
1251;declaración;NOUN
1252;cadena;NOUN
1253;acaba;VERB
1254;consiste;VERB
1255;presentación;NOUN
1256;cuentas;NOUN
1257;azul;ADJ
1258;década;ADJ
1259;puertas;NOUN
1260;comida;NOUN
1261;inmediato;ADJ
1262;marca;NOUN
1263;antiguo;ADJ
1264;rojo;NOUN
1265;debemos;AUX
1266;instante;NOUN
1267;operaciones;NOUN
1268;iniciativa;NOUN
1269;caer;VERB
1270;luna;VERB
1271;veía;VERB
1272;VERDADERO;ADJ
1273;habitación;NOUN
1274;manifestó;VERB
1275;tío;NOUN
1276;quedado;NOUN
1277;martes;NOUN
1278;pleno;ADJ
1279;declaró;VERB
1280;juegos;NOUN
1281;mínimo;ADJ
1282;aparición;NOUN
1283;estará;AUX
1284;transporte;NOUN
1285;ven;VERB
1286;pretende;VERB
1287;sede;NOUN
1288;comportamiento;NOUN
1289;periodistas;NOUN
1290;animal;NOUN
1291;convertido;ADJ
1292;brazo;NOUN
1293;hermanos;NOUN
1294;rico;ADJ
1295;anunció;VERB
1296;presupuesto;NOUN
1297;estrategia;NOUN
1298;naciones;NOUN
1299;utilizar;VERB
1300;buenas;ADJ
1301;compromiso;NOUN
1302;acaso;ADV
