NUMERO;PALABRA;TAG
143;mano;NOUN
144;eran;AUX
145;estar;AUX
146;san;VERB
147;número;NOUN
148;sociedad;NOUN
149;centro;NOUN
150;padre;NOUN
151;gente;NOUN
152;final;ADJ
153;relación;NOUN
154;cuerpo;NOUN
155;obra;NOUN
156;incluso;ADV
157;través;NOUN
158;último;ADJ
159;madre;NOUN
160;modo;NOUN
161;problemas;NOUN
162;carlos;NOUN
163;hombres;NOUN
164;información;NOUN
165;ojos;NOUN
166;muerte;NOUN
167;nombre;NOUN
168;público;ADJ
169;mujeres;NOUN
170;siglo;NOUN
171;todavía;ADV
172;meses;NOUN
173;mañana;ADV
174;hora;NOUN
175;pueblo;NOUN
176;dar;VERB
177;problema;NOUN
178;don;NOUN
179;da;VERB
180;derecho;NOUN
181;verdad;NOUN
182;maría;NOUN
183;unidos;ADJ
184;podría;AUX
185;sería;AUX
186;junto;ADJ
187;cabeza;NOUN
188;luis;NOUN
189;cuanto;ADV
190;tierra;NOUN
191;equipo;NOUN
192;segundo;ADJ
193;director;NOUN
194;dicho;ADJ
195;cierto;ADJ
196;casos;NOUN
197;manos;NOUN
198;nivel;NOUN
199;podía;AUX
200;familia;NOUN
201;largo;ADJ
202;partir;NOUN
203;falta;NOUN
204;llegar;VERB
205;propio;ADJ
206;ministro;NOUN
207;cosa;NOUN
208;primero;ADV
209;seguridad;NOUN
210;hemos;AUX
211;mal;ADV
212;trata;VERB
213;tuvo;VERB
214;respecto;NOUN
215;semana;NOUN
216;real;ADJ
217;sé;VERB
218;voz;NOUN
219;paso;NOUN
220;señor;NOUN
221;proyecto;NOUN
222;mercado;NOUN
223;mayoría;NOUN
224;luz;NOUN
225;claro;ADJ
226;iba;VERB
227;pesetas;NOUN
228;orden;NOUN
229;español;ADJ
230;buena;ADJ
231;quiere;VERB
232;programa;NOUN
233;palabras;NOUN
234;internacional;ADJ
235;van;VERB
236;segunda;ADJ
237;empresa;NOUN
238;puesto;ADJ
239;ahí;ADV
240;propia;ADJ
241;m;NOUN
242;libro;NOUN
243;igual;ADV
244;político;ADJ
245;persona;NOUN
246;últimos;ADJ
247;total;ADJ
248;creo;VERB
249;tengo;VERB
250;dios;NOUN
251;española;ADJ
252;condiciones;NOUN
253;méxico;ADJ
254;fuerza;NOUN
255;solo;ADJ
256;único;ADJ
257;acción;NOUN
258;amor;NOUN
259;policía;NOUN
260;puerta;NOUN
261;pesar;NOUN
262;zona;NOUN
263;sabe;VERB
264;calle;NOUN
265;interior;ADJ
266;tampoco;ADV
267;música;NOUN
268;vista;ADJ
269;campo;NOUN
270;buen;ADJ
271;hubiera;AUX
272;saber;VERB
273;obras;NOUN
274;razón;NOUN
275;ex;ADJ
276;niños;NOUN
277;presencia;NOUN
278;tema;NOUN
279;dinero;NOUN
280;comisión;NOUN
281;antonio;NOUN
282;servicio;NOUN
283;hijo;NOUN
284;última;ADJ
285;estoy;AUX
286;hablar;VERB
287;dio;VERB
288;minutos;NOUN
289;producción;NOUN
290;camino;NOUN
291;fondo;NOUN
292;dirección;NOUN
293;papel;NOUN
294;barcelona;VERB
295;idea;NOUN
296;especial;ADJ
297;diferentes;ADJ
298;dado;ADJ
299;base;NOUN
300;capital;ADJ
301;europa;NOUN
302;libertad;NOUN
303;relaciones;NOUN
304;espacio;NOUN
305;medios;NOUN
306;ir;VERB
307;actual;ADJ
308;población;NOUN
309;empresas;NOUN
310;estudio;NOUN
311;salud;NOUN
312;servicios;NOUN
313;haya;AUX
314;principio;NOUN
315;siendo;AUX
316;cultura;NOUN
317;anterior;ADJ
318;alto;ADJ
319;primeros;ADJ
320;arte;NOUN
321;paz;NOUN
322;sector;NOUN
323;imagen;NOUN
324;medida;NOUN
325;deben;AUX
326;datos;NOUN
327;consejo;NOUN
328;personal;ADJ
329;interés;NOUN
330;julio;NOUN
331;grupos;NOUN
332;miembros;NOUN
333;existe;VERB
334;cara;NOUN
335;edad;NOUN
336;movimiento;NOUN
337;visto;ADJ
338;llegó;VERB
339;puntos;NOUN
340;actividad;NOUN
341;bueno;ADJ
342;uso;NOUN
343;niño;NOUN
344;difícil;ADJ
345;joven;ADJ
346;futuro;NOUN
347;mes;NOUN
348;pronto;ADV
349;soy;AUX
350;hacía;VERB
351;nuevos;ADJ
352;estaban;AUX
353;posibilidad;NOUN
354;sigue;VERB
355;cerca;ADV
356;resultados;NOUN
357;educación;NOUN
358;atención;NOUN
359;gonzález;NOUN
360;capacidad;NOUN
361;efecto;NOUN
362;necesario;ADJ
363;valor;NOUN
364;aire;NOUN
365;investigación;NOUN
366;siguiente;ADJ
367;figura;VERB
368;central;ADJ
369;comunidad;NOUN
370;necesidad;NOUN
371;serie;NOUN
372;organización;NOUN
373;nuevas;ADJ
374;calidad;NOUN
375;economía;NOUN
376;carácter;NOUN
377;jefe;NOUN
378;estamos;AUX
379;prensa;NOUN
380;control;NOUN
381;sociales;ADJ
382;universidad;NOUN
383;militar;ADJ
384;cabo;NOUN
385;fuerzas;NOUN
386;congreso;NOUN
387;hijos;NOUN
388;justicia;NOUN
389;mundial;ADJ
390;dólares;NOUN
391;juego;NOUN
392;económica;ADJ
393;políticos;NOUN
394;duda;VERB
395;recursos;NOUN
396;pública;ADJ
397;crisis;NOUN
398;próximo;ADJ
399;tenemos;VERB
400;decisión;NOUN
401;popular;ADJ
402;tenido;ADJ
403;apenas;ADV
404;época;NOUN
405;banco;NOUN
406;presente;ADJ
407;menor;ADJ
408;quiero;VERB
409;pasar;VERB
410;resultado;NOUN
411;televisión;NOUN
412;encuentra;VERB
413;gracias;NOUN
414;ministerio;NOUN
415;conjunto;NOUN
416;defensa;NOUN
417;queda;VERB
418;hacen;VERB
419;pasa;VERB
420;resto;NOUN
421;causa;NOUN
422;seguir;VERB
423;allá;ADV
424;palabra;NOUN
425;voy;VERB
426;vamos;VERB
427;mar;NOUN
428;estudios;NOUN
429;derechos;NOUN
430;importancia;NOUN
431;contrario;ADJ
432;manuel;NOUN
433;garcía;VERB
434;fuerte;ADJ
435;sol;NOUN
436;jóvenes;NOUN
437;apoyo;NOUN
438;habría;AUX
439;civil;ADJ
440;miguel;NOUN
441;pedro;NOUN
442;partidos;NOUN
443;libre;ADJ
444;fuentes;NOUN
445;administración;NOUN
446;común;ADJ
447;dejar;VERB
448;cine;NOUN
449;salir;VERB
450;comunicación;NOUN
451;experiencia;NOUN
452;demasiado;ADV
453;plan;NOUN
454;respuesta;NOUN
455;energía;NOUN
456;izquierda;NOUN
457;función;NOUN
458;principal;ADJ
459;superior;ADJ
460;naturaleza;NOUN
461;podemos;AUX
462;unión;NOUN
463;especialmente;ADV
464;rey;NOUN
465;domingo;NOUN
466;favor;NOUN
467;cantidad;NOUN
468;elecciones;NOUN
469;clase;NOUN
470;productos;NOUN
471;españoles;NOUN
472;conocer;VERB
473;teatro;NOUN
474;importantes;ADJ
475;evitar;VERB
476;color;NOUN
477;actividades;NOUN
478;mesa;NOUN
479;decía;VERB
480;debido;ADJ
481;alta;ADJ
482;francisco;NOUN
483;secretario;NOUN
484;objeto;NOUN
485;quizá;ADV
486;posición;NOUN
487;parecía;VERB
488;natural;ADJ
489;elementos;NOUN
490;hubo;AUX
491;objetivo;NOUN
492;formas;NOUN
493;única;ADJ
494;pueda;AUX
495;origen;NOUN
496;blanco;ADJ
497;lleva;VERB
498;económico;ADJ
499;opinión;NOUN
500;ayuda;NOUN
501;oficial;ADJ
502;silencio;NOUN
503;buenos;ADJ
504;pensar;VERB
505;república;NOUN
506;sangre;NOUN
507;encuentro;VERB
508;siquiera;ADV
509;autor;NOUN
510;reunión;NOUN
511;haciendo;VERB
512;suelo;NOUN
513;muestra;VERB
514;viejo;ADJ
515;encima;ADV
516;resulta;VERB
517;tomar;VERB
518;bastante;ADV
519;lucha;NOUN
520;pudo;VERB
521;amigos;NOUN
522;línea;NOUN
523;sur;NOUN
524;medidas;NOUN
525;norte;NOUN
526;partes;NOUN
527;iglesia;NOUN
528;tratamiento;NOUN
529;existencia;NOUN
530;cargo;NOUN
531;grande;ADJ
532;américa;ADJ
533;boca;NOUN
534;plaza;NOUN
535;pie;NOUN
536;trabajadores;NOUN
537;poner;VERB
538;existen;VERB
539;viene;VERB
540;permite;VERB
541;análisis;NOUN
542;argentina;ADJ
543;acto;NOUN
544;hechos;NOUN
545;tiempos;NOUN
546;políticas;NOUN
547;radio;NOUN
548;puedo;VERB
549;crecimiento;NOUN
550;francia;NOUN
551;compañía;NOUN
552;amigo;NOUN
553;autoridades;NOUN
554;realizar;VERB
555;acciones;NOUN
556;padres;NOUN
557;diario;NOUN
558;ve;VERB
559;derecha;NOUN
560;ambiente;ADV
561;habrá;AUX
562;precisamente;ADV
563;enfermedad;NOUN
564;especie;NOUN
565;ejército;NOUN
566;santa;ADJ
567;cambios;NOUN
568;río;NOUN
569;sabía;VERB
570;seguro;ADJ
571;espera;VERB
572;momentos;NOUN
573;viaje;NOUN
574;quería;VERB
575;vivir;VERB
576;región;NOUN
577;formación;NOUN
578;escuela;NOUN
579;cuarto;NOUN
580;valores;NOUN
581;quedó;VERB
582;participación;NOUN
583;éxito;NOUN
584;baja;ADJ
585;artículo;NOUN
586;principales;ADJ
587;fernando;VERB
588;metros;NOUN
589;marcha;NOUN
590;régimen;NOUN
591;consecuencia;NOUN
592;conocimiento;NOUN
593;corazón;NOUN
594;campaña;NOUN
595;estructura;NOUN
596;efectos;NOUN
597;finalmente;ADV
598;modelo;NOUN
599;carta;NOUN
600;construcción;NOUN
601;médico;NOUN
602;miedo;NOUN
603;mayores;ADJ
604;entrada;NOUN
605;humanos;NOUN
606;sean;AUX
607;actitud;NOUN
608;deja;VERB
609;dejó;VERB
610;d;NOUN
611;llevar;VERB
612;negro;ADJ
613;texto;NOUN
614;mitad;NOUN
615;estuvo;VERB
616;alrededor;ADV
617;acerca;ADV
618;peso;NOUN
619;humano;ADJ
620;pequeño;ADJ
621;fecha;NOUN
622;serán;AUX
623;doctor;NOUN
624;ideas;NOUN
625;vino;NOUN
626;materia;NOUN
627;llega;VERB
628;carrera;NOUN
629;sola;ADJ
630;psoe;VERB
631;lejos;ADV
632;juez;NOUN
633;características;NOUN
634;riesgo;NOUN
635;fácil;ADJ
636;diferencia;NOUN
637;cultural;ADJ
638;libros;NOUN
639;práctica;ADJ
640;mayo;NOUN
641;programas;NOUN
642;memoria;NOUN
643;llegado;ADJ
644;plazo;NOUN
645;expresión;NOUN
646;diciembre;NOUN
647;mantener;VERB
648;enero;NOUN
649;volver;VERB
650;cuadro;NOUN
651;producto;NOUN
652;produce;VERB
653;europea;ADJ
654;conciencia;NOUN
655;tenían;VERB
656;atrás;ADV
657;felipe;ADV
658;creación;NOUN
659;chile;NOUN
660;precio;NOUN
661;película;NOUN
662;puerto;NOUN
663;fuego;NOUN
664;cuestión;NOUN
665;pasó;VERB
666;costa;NOUN
667;supuesto;ADJ
668;local;ADJ
669;habla;VERB
670;aspectos;NOUN
671;cuba;NOUN
672;sala;NOUN
673;cámara;NOUN
674;vuelta;NOUN
675;vía;NOUN
676;mirada;ADJ
677;mejores;ADJ
678;informe;NOUN
679;unidad;NOUN
680;suerte;NOUN
681;mira;VERB
682;llamado;ADJ
683;técnica;ADJ
684;título;NOUN
685;principios;NOUN
686;octubre;NOUN
687;volvió;VERB
688;período;NOUN
689;encontrar;VERB
690;democracia;NOUN
691;aumento;NOUN
692;fútbol;NOUN
693;prueba;NOUN
694;consumo;NOUN
695;pese;NOUN
696;ocasiones;NOUN
697;exterior;ADJ
698;solución;NOUN
699;hija;NOUN
700;sueño;NOUN
701;parís;NOUN
702;capaz;ADJ
703;ocasión;NOUN
704;industria;NOUN
705;adelante;ADV
706;salida;NOUN
707;ciencia;NOUN
708;asunto;NOUN
709;asociación;NOUN
710;puso;VERB
711;intereses;NOUN
712;oro;NOUN
713;podrá;AUX
714;pregunta;VERB
715;oposición;NOUN
716;entrar;VERB
717;señora;NOUN
718;señaló;VERB
719;santiago;NOUN
720;dolor;NOUN
721;zonas;NOUN
722;comercio;NOUN
723;operación;NOUN
724;tribunal;NOUN
725;instituciones;NOUN
726;temas;NOUN
727;militares;NOUN
728;junio;NOUN
729;marco;NOUN
730;sectores;NOUN
731;hacerlo;ADJ
732;aspecto;NOUN
733;razones;NOUN
734;contenido;NOUN
735;juicio;NOUN
736;electoral;ADJ
737;considera;VERB
738;tendrá;VERB
739;voluntad;NOUN
740;dicen;VERB
741;recuerdo;VERB
742;socialista;ADJ
743;área;NOUN
744;aparece;VERB
745;vio;VERB
746;cama;NOUN
747;aun;ADV
748;presenta;VERB
749;pp;ADJ
750;revolución;NOUN
751;busca;VERB
752;abril;NOUN
753;rodríguez;NOUN
754;fiscal;ADJ
755;lópez;VERB
756;victoria;NOUN
757;violencia;NOUN
758;primeras;ADJ
759;pequeña;ADJ
760;armas;NOUN
761;debía;VERB
762;ii;NOUN
763;esfuerzo;NOUN
764;humana;ADJ
765;posibilidades;NOUN
766;centros;NOUN
767;profesional;ADJ
768;asimismo;ADV
769;grado;NOUN
770;has;NOUN
771;toma;VERB
772;distintas;ADJ
773;material;ADJ
774;carne;NOUN
775;llama;VERB
776;particular;ADJ
777;jorge;NOUN
778;trabajar;VERB
779;propuesta;NOUN
780;muerto;ADJ
781;precios;NOUN
782;reforma;NOUN
783;hermano;NOUN
784;corte;NOUN
785;comenzó;VERB
786;etapa;NOUN
787;obstante;ADV
788;pone;VERB
789;visita;NOUN
790;concepto;NOUN
791;pacientes;NOUN
792;semanas;NOUN
793;tipos;NOUN
794;solamente;ADV
795;deseo;VERB
796;sistemas;NOUN
797;encuentran;VERB
798;siguientes;ADJ
799;martín;NOUN
800;suficiente;ADJ
801;marzo;NOUN
802;propios;ADJ
803;jamás;ADV
804;dan;VERB
805;club;NOUN
806;instituto;NOUN
807;constitución;NOUN
808;curso;NOUN
809;lenguaje;NOUN
810;estilo;NOUN
811;rosa;ADJ
812;imposible;ADJ
813;pablo;NOUN
814;buscar;VERB
815;peor;ADJ
816;piel;NOUN
817;arriba;ADV
818;generales;NOUN
819;septiembre;NOUN
820;blanca;ADJ
821;teoría;NOUN
822;animales;NOUN
823;hicieron;VERB
824;larga;ADJ
825;perdido;ADJ
826;imágenes;NOUN
827;paciente;ADJ
828;conseguir;VERB
829;máximo;ADJ
830;noviembre;NOUN
831;líder;NOUN
832;hospital;NOUN
833;rafael;VERB
834;vuelve;VERB
835;destino;NOUN
836;torno;NOUN
837;proyectos;NOUN
838;flores;NOUN
839;niveles;NOUN
840;afirmó;VERB
841;explicó;VERB
842;n;NOUN
843;somos;AUX
844;términos;NOUN
845;premio;NOUN
846;tercera;ADJ
847;simple;ADJ
848;trabajos;NOUN
849;factores;NOUN
850;fuente;NOUN
851;cielo;NOUN
852;fernández;NOUN
853;actualmente;ADV
854;conocido;ADJ
855;condición;NOUN
856;ejercicio;NOUN
857;cree;VERB
858;par;NOUN
859;ocurre;VERB
860;espíritu;NOUN
861;lengua;NOUN
862;responsabilidad;NOUN
863;digo;VERB
864;pérez;NOUN
865;distancia;NOUN
866;organismo;NOUN
867;cruz;NOUN
868;evolución;NOUN
869;realmente;ADV
870;alberto;NOUN
871;francés;ADJ
872;novela;NOUN
873;alma;NOUN
874;doble;ADJ
875;anteriores;ADJ
876;obtener;VERB
877;dije;VERB
878;selección;NOUN
879;podido;ADJ
880;nación;NOUN
881;ido;ADJ
882;crear;VERB
883;motivo;NOUN
884;tercer;ADJ
885;detrás;ADV
886;significa;VERB
887;empleo;NOUN
888;escrito;ADJ
889;departamento;NOUN
890;contacto;NOUN
891;casas;NOUN
892;red;NOUN
893;rostro;NOUN
894;oportunidad;NOUN
895;procesos;NOUN
896;terreno;NOUN
897;daba;VERB
898;calles;NOUN
899;lista;NOUN
900;nacionales;ADJ
901;funciones;NOUN
902;leyes;NOUN
903;acceso;NOUN
904;técnico;NOUN
905;visión;NOUN
906;preguntó;VERB
907;jesús;NOUN
908;grave;ADJ
909;tenga;VERB
910;lunes;NOUN
911;aplicación;NOUN
912;junta;NOUN
913;lugares;NOUN
914;verano;NOUN
915;capítulo;NOUN
916;pensamiento;NOUN
917;york;NOUN
918;frecuencia;NOUN
919;gestión;NOUN
920;viernes;NOUN
921;javier;ADJ
922;sitio;NOUN
923;agosto;NOUN
924;propiedad;NOUN
925;profesionales;NOUN
926;últimas;ADJ
927;gusta;VERB
928;objetivos;NOUN
929;movimientos;NOUN
930;alcalde;NOUN
931;ejecutivo;NOUN
932;ciudadanos;NOUN
933;necesidades;NOUN
934;exposición;NOUN
935;término;NOUN
936;clara;ADJ
937;altura;NOUN
938;pequeños;ADJ
939;presión;NOUN
940;moral;ADJ
941;lograr;VERB
942;comité;NOUN
943;teléfono;NOUN
944;asuntos;NOUN
945;peligro;NOUN
946;escena;NOUN
947;gusto;NOUN
948;palacio;NOUN
949;hotel;NOUN
950;colombia;NOUN
951;aseguró;VERB
952;isla;NOUN
953;guardia;NOUN
954;confianza;NOUN
955;ciudades;NOUN
956;esperar;VERB
957;café;NOUN
958;demanda;NOUN
959;personajes;NOUN
960;directamente;ADV
961;salió;VERB
962;discurso;NOUN
963;sánchez;NOUN
964;representantes;NOUN
965;normal;ADJ
966;pena;NOUN
967;jugadores;NOUN
968;supone;VERB
969;industrial;ADJ
970;referencia;NOUN
971;febrero;NOUN
972;entender;VERB
973;esté;AUX
974;física;ADJ
975;dejado;ADJ
976;alimentos;NOUN
977;pies;NOUN
978;doña;NOUN
979;protección;NOUN
980;autores;NOUN
981;marido;NOUN
982;podrían;AUX
983;llamada;ADJ
984;brazos;NOUN
985;intervención;NOUN
986;sal;NOUN
987;páginas;NOUN
988;pueblos;NOUN
989;temporada;NOUN
990;tus;VERB
991;abajo;ADV
992;maestro;NOUN
993;internacionales;ADJ
994;técnicas;NOUN
995;estás;VERB
996;esposa;NOUN
997;crítica;NOUN
998;totalmente;ADV
999;perder;VERB
1000;venta;NOUN
1001;finales;NOUN
1002;ramón;NOUN
1003;contar;VERB
1004;diferencias;NOUN
1005;familiar;ADJ
1006;martínez;NOUN
1007;kilómetros;NOUN
1008;mala;ADJ
1009;fundamental;ADJ
1010;enorme;ADJ
1011;puedan;AUX
1012;líneas;NOUN
1013;ofrece;VERB
1014;comercial;ADJ
1015;pan;NOUN
1016;aires;NOUN
1017;profesor;NOUN
1018;inversión;NOUN
1019;municipal;ADJ
1020;declaraciones;NOUN
1021;funcionarios;NOUN
1022;aguas;NOUN
1023;responsable;ADJ
1024;sábado;NOUN
1025;federal;ADJ
1026;señala;VERB
1027;conflicto;NOUN
1028;dicha;ADJ
1029;efe;NOUN
1030;dirigentes;NOUN
1031;cambiar;VERB
1032;superficie;NOUN
1033;necesita;VERB
1034;estudiantes;NOUN
1035;tantos;NOUN
1036;golpe;NOUN
1037;públicos;ADJ
1038;públicas;ADJ
1039;equipos;NOUN
1040;literatura;NOUN
1041;pruebas;NOUN
1042;alemania;NOUN
1043;circunstancias;NOUN
1044;tienes;NOUN
1045;documento;NOUN
1046;fiesta;NOUN
1047;simplemente;ADV
1048;enrique;NOUN
1049;aceite;NOUN
1050;establecer;VERB
1051;médicos;NOUN
1052;eres;AUX
1053;locales;ADJ
1054;empezó;VERB
1055;pobre;ADJ
1056;debería;AUX
1057;llevó;VERB
1058;parlamento;NOUN
1059;territorio;NOUN
1060;sale;VERB
1061;coche;NOUN
1062;clases;NOUN
1063;afirma;VERB
1064;oficiales;ADJ
1065;diálogo;NOUN
1066;vi;VERB
1067;respeto;NOUN
1068;tratado;ADJ
1069;llevaba;VERB
1070;revista;NOUN
1071;copa;NOUN
1072;pintura;NOUN
1073;nombres;NOUN
1074;propósito;NOUN
1075;leche;NOUN
1076;actualidad;NOUN
1077;constituye;VERB
1078;tarea;NOUN
1079;alcanzar;VERB
1080;competencia;NOUN
1081;normas;NOUN
1082;plata;NOUN
1083;vecinos;NOUN
1084;fenómeno;NOUN
1085;intención;NOUN
1086;dando;VERB
1087;diputados;NOUN
1088;judicial;ADJ
1089;fe;NOUN
1090;jornada;NOUN
1091;italia;NOUN
1092;ganar;VERB
1093;candidato;NOUN
1094;calor;NOUN
1095;esperanza;NOUN
1096;recién;ADV
1097;suele;AUX
1098;ritmo;NOUN
1099;vive;VERB
1100;quizás;ADV
1101;pasos;NOUN
1102;sensación;NOUN
1103;representación;NOUN
1104;presidencia;NOUN
1105;triunfo;NOUN
1106;ayuntamiento;NOUN
1107;plantas;NOUN
1108;niña;NOUN
1109;frío;NOUN
1110;tono;NOUN
1111;compañeros;NOUN
1112;quieren;VERB
1113;pesos;NOUN
1114;delante;ADV
1115;propias;ADJ
1116;plano;ADJ
1117;enfermedades;NOUN
1118;institución;NOUN
1119;edificio;NOUN
1120;nota;NOUN
1121;franco;ADJ
1122;jugar;VERB
1123;the;NOUN
1124;representa;VERB
1125;gesto;NOUN
1126;mensaje;NOUN
1127;vasco;ADJ
1128;pudiera;AUX
1129;gómez;NOUN
1130;influencia;NOUN
1131;realizado;ADJ
1132;conducta;NOUN
1133;objetos;NOUN
1134;tamaño;NOUN
1135;provincia;NOUN
1136;europeo;ADJ
1137;verde;ADJ
1138;informó;VERB
1139;escribir;VERB
1140;materiales;NOUN
1141;eduardo;ADJ
1142;cumplir;VERB
1143;pidió;VERB
1144;alumnos;NOUN
1145;ámbito;NOUN
1146;muertos;NOUN
1147;explica;VERB
1148;consecuencias;NOUN
1149;refiere;VERB
1150;comer;VERB
1151;fines;NOUN
1152;versión;NOUN
1153;abierto;ADJ
1154;debate;NOUN
1155;barrio;NOUN
1156;labor;NOUN
1157;fondos;NOUN
1158;justo;ADV
1159;tradición;NOUN
1160;diferente;ADJ
1161;piensa;VERB
1162;tecnología;NOUN
1163;mantiene;VERB
1164;situaciones;NOUN
1165;fase;NOUN
1166;histórico;ADJ
1167;agentes;NOUN
1168;planta;NOUN
1169;venezuela;NOUN
1170;actuación;NOUN
1171;iban;VERB
1172;actos;NOUN
1173;posibles;ADJ
1174;león;NOUN
1175;mamá;NOUN
1176;velocidad;NOUN
1177;familiares;NOUN
1178;especies;NOUN
1179;cabe;VERB
1180;asamblea;NOUN
1181;comunidades;NOUN
1182;museo;NOUN
1183;conferencia;NOUN
1184;prácticamente;ADV
1185;autoridad;NOUN
1186;sujeto;NOUN
1187;alfonso;NOUN
1188;tratar;VERB
1189;hacerse;VERB
1190;pérdida;NOUN
1191;dificultades;NOUN
1192;rato;NOUN
1193;pagar;VERB
1194;colegio;NOUN
1195;sabes;VERB
1196;l;NOUN
1197;personaje;NOUN
1198;áreas;NOUN
1199;audiencia;NOUN
1200;haga;VERB
1201;periódico;NOUN
1202;distribución;NOUN
1203;ausencia;NOUN
1204;entrevista;NOUN
1205;recibió;VERB
1206;añadió;VERB
1207;cocina;NOUN
1208;edición;NOUN
1209;económicos;ADJ
1210;naturales;ADJ
1211;parecer;VERB
1212;santo;NOUN
1213;vieja;ADJ
1214;mario;ADJ
1215;corresponde;VERB
1216;decidió;VERB
1217;perú;NOUN
1218;llegada;NOUN
1219;comienza;VERB
1220;organizaciones;NOUN
1221;tendencia;NOUN
1222;escenario;NOUN
1223;definitiva;ADJ
1224;deberá;AUX
1225;indicó;VERB
1226;noticia;NOUN
1227;inglés;NOUN
1228;reina;NOUN
1229;ustedes;ADJ
1230;madera;NOUN
1231;alemán;ADJ
1232;habitantes;NOUN
1233;recibir;VERB
1234;familias;NOUN
1235;miembro;NOUN
1236;escritor;NOUN
1237;conoce;VERB
1238;cuidado;NOUN
1239;identidad;NOUN
1240;quiso;VERB
1241;pareja;NOUN
1242;evidente;ADJ
1243;brasil;NOUN
1244;siguen;VERB
1245;declaración;NOUN
1246;cadena;NOUN
1247;acaba;VERB
1248;consiste;VERB
1249;presentación;NOUN
1250;cuentas;NOUN
1251;azul;ADJ
1252;década;NOUN
1253;puertas;NOUN
1254;comida;NOUN
1255;inmediato;ADJ
1256;marca;NOUN
1257;antiguo;ADJ
1258;rojo;NOUN
1259;debemos;AUX
1260;instante;ADV
1261;operaciones;NOUN
1262;iniciativa;NOUN
1263;caer;VERB
1264;luna;NOUN
1265;veía;VERB
1266;VERDADERO;ADJ
1267;habitación;NOUN
1268;manifestó;VERB
1269;tío;NOUN
1270;quedado;ADJ
1271;martes;NOUN
1272;pleno;ADJ
1273;declaró;VERB
1274;juegos;NOUN
1275;mínimo;ADJ
1276;aparición;NOUN
1277;estará;AUX
1278;transporte;NOUN
1279;ven;VERB
1280;pretende;VERB
1281;sede;NOUN
1282;comportamiento;NOUN
1283;periodistas;NOUN
1284;animal;ADJ
1285;convertido;ADJ
1286;brazo;NOUN
1287;hermanos;NOUN
1288;rico;ADJ
1289;anunció;VERB
1290;presupuesto;NOUN
1291;estrategia;NOUN
1292;naciones;NOUN
1293;utilizar;VERB
1294;buenas;ADJ
1295;compromiso;NOUN
1296;acaso;ADV
1297;completo;ADJ
1298;pelo;NOUN
1299;piedra;NOUN
1300;medicina;NOUN
1301;campos;NOUN
